sim_time_sec,abs_time,id,platform_id,eoir_heading,latitude,longitude,zoom_level,stream_url
81.6,06:01:22,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
81.6,06:01:22,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
81.6,06:01:22,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
81.6,06:01:22,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
82,06:01:22,32101,2101,0.0,35.067249,129.099476,1,rtsp://sim/2101/eoir
82,06:01:22,31201,1201,0.0,35.067236,129.098604,1,rtsp://sim/1201/eoir
82,06:01:22,31101,1101,0.0,35.067405,129.098936,1,rtsp://sim/1101/eoir
82,06:01:22,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
82,06:01:22,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
82,06:01:22,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
82,06:01:22,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
82,06:01:22,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
82.6,06:01:23,32101,2101,0.0,35.067222,129.099484,1,rtsp://sim/2101/eoir
82.6,06:01:23,31201,1201,0.0,35.067208,129.09861,1,rtsp://sim/1201/eoir
82.6,06:01:23,31101,1101,0.0,35.067377,129.098942,1,rtsp://sim/1101/eoir
82.6,06:01:23,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
82.6,06:01:23,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
82.6,06:01:23,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
82.6,06:01:23,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
82.6,06:01:23,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
83,06:01:23,32101,2101,0.0,35.067204,129.099489,1,rtsp://sim/2101/eoir
83,06:01:23,31201,1201,0.0,35.06719,129.098614,1,rtsp://sim/1201/eoir
83,06:01:23,31101,1101,0.0,35.067359,129.098946,1,rtsp://sim/1101/eoir
83,06:01:23,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
83,06:01:23,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
83,06:01:23,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
83,06:01:23,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
83,06:01:23,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
83.6,06:01:24,32101,2101,0.0,35.067177,129.099496,1,rtsp://sim/2101/eoir
83.6,06:01:24,31201,1201,0.0,35.067163,129.09862,1,rtsp://sim/1201/eoir
83.6,06:01:24,31101,1101,0.0,35.067332,129.098952,1,rtsp://sim/1101/eoir
83.6,06:01:24,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
83.6,06:01:24,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
83.6,06:01:24,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
83.6,06:01:24,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
83.6,06:01:24,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
84,06:01:24,32101,2101,0.0,35.067159,129.099501,1,rtsp://sim/2101/eoir
84,06:01:24,31201,1201,0.0,35.067145,129.098624,1,rtsp://sim/1201/eoir
84,06:01:24,31101,1101,0.0,35.067313,129.098956,1,rtsp://sim/1101/eoir
84,06:01:24,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
84,06:01:24,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
84,06:01:24,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
84,06:01:24,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
84,06:01:24,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
84.6,06:01:25,32101,2101,0.0,35.067132,129.099509,1,rtsp://sim/2101/eoir
84.6,06:01:25,31201,1201,0.0,35.067117,129.09863,1,rtsp://sim/1201/eoir
84.6,06:01:25,31101,1101,0.0,35.067286,129.098962,1,rtsp://sim/1101/eoir
84.6,06:01:25,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
84.6,06:01:25,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
84.6,06:01:25,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
84.6,06:01:25,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
84.6,06:01:25,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
85,06:01:25,32101,2101,0.0,35.067114,129.099514,1,rtsp://sim/2101/eoir
85,06:01:25,31201,1201,0.0,35.067099,129.098634,1,rtsp://sim/1201/eoir
85,06:01:25,31101,1101,0.0,35.067268,129.098966,1,rtsp://sim/1101/eoir
85,06:01:25,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
85,06:01:25,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
85,06:01:25,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
85,06:01:25,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
85,06:01:25,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
85.6,06:01:26,32101,2101,0.0,35.067087,129.099521,1,rtsp://sim/2101/eoir
85.6,06:01:26,31201,1201,0.0,35.067072,129.09864,1,rtsp://sim/1201/eoir
85.6,06:01:26,31101,1101,0.0,35.067241,129.098972,1,rtsp://sim/1101/eoir
85.6,06:01:26,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
85.6,06:01:26,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
85.6,06:01:26,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
85.6,06:01:26,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
85.6,06:01:26,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
86,06:01:26,32101,2101,0.0,35.067068,129.099526,1,rtsp://sim/2101/eoir
86,06:01:26,31201,1201,0.0,35.067054,129.098644,1,rtsp://sim/1201/eoir
86,06:01:26,31101,1101,0.0,35.067222,129.098976,1,rtsp://sim/1101/eoir
86,06:01:26,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
86,06:01:26,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
86,06:01:26,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
86,06:01:26,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
86,06:01:26,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
86.6,06:01:27,32101,2101,0.0,35.067041,129.099534,1,rtsp://sim/2101/eoir
86.6,06:01:27,31201,1201,0.0,35.067026,129.09865,1,rtsp://sim/1201/eoir
86.6,06:01:27,31101,1101,0.0,35.067195,129.098982,1,rtsp://sim/1101/eoir
86.6,06:01:27,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
86.6,06:01:27,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
86.6,06:01:27,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
86.6,06:01:27,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
86.6,06:01:27,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
87,06:01:27,32101,2101,0.0,35.067023,129.099539,1,rtsp://sim/2101/eoir
87,06:01:27,31201,1201,0.0,35.067008,129.098654,1,rtsp://sim/1201/eoir
87,06:01:27,31101,1101,0.0,35.067177,129.098986,1,rtsp://sim/1101/eoir
87,06:01:27,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
87,06:01:27,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
87,06:01:27,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
87,06:01:27,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
87,06:01:27,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
87.6,06:01:28,32101,2101,0.0,35.066996,129.099547,1,rtsp://sim/2101/eoir
87.6,06:01:28,31201,1201,0.0,35.066981,129.09866,1,rtsp://sim/1201/eoir
87.6,06:01:28,31101,1101,0.0,35.067149,129.098992,1,rtsp://sim/1101/eoir
87.6,06:01:28,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
87.6,06:01:28,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
87.6,06:01:28,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
87.6,06:01:28,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
87.6,06:01:28,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
88,06:01:28,32101,2101,0.0,35.066978,129.099552,1,rtsp://sim/2101/eoir
88,06:01:28,31201,1201,0.0,35.066963,129.098664,1,rtsp://sim/1201/eoir
88,06:01:28,31101,1101,0.0,35.067131,129.098996,1,rtsp://sim/1101/eoir
88,06:01:28,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
88,06:01:28,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
88,06:01:28,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
88,06:01:28,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
88,06:01:28,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
88.6,06:01:29,32101,2101,0.0,35.066951,129.099559,1,rtsp://sim/2101/eoir
88.6,06:01:29,31201,1201,0.0,35.066935,129.09867,1,rtsp://sim/1201/eoir
88.6,06:01:29,31101,1101,0.0,35.067104,129.099002,1,rtsp://sim/1101/eoir
88.6,06:01:29,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
88.6,06:01:29,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
88.6,06:01:29,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
88.6,06:01:29,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
88.6,06:01:29,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
89,06:01:29,32101,2101,0.0,35.066933,129.099564,1,rtsp://sim/2101/eoir
89,06:01:29,31201,1201,0.0,35.066917,129.098674,1,rtsp://sim/1201/eoir
89,06:01:29,31101,1101,0.0,35.067086,129.099006,1,rtsp://sim/1101/eoir
89,06:01:29,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
89,06:01:29,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
89,06:01:29,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
89,06:01:29,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
89,06:01:29,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
89.6,06:01:30,32101,2101,0.0,35.066906,129.099572,1,rtsp://sim/2101/eoir
89.6,06:01:30,31201,1201,0.0,35.06689,129.09868,1,rtsp://sim/1201/eoir
89.6,06:01:30,31101,1101,0.0,35.067058,129.099012,1,rtsp://sim/1101/eoir
89.6,06:01:30,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
89.6,06:01:30,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
89.6,06:01:30,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
89.6,06:01:30,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
89.6,06:01:30,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
90,06:01:30,32101,2101,0.0,35.066888,129.099577,1,rtsp://sim/2101/eoir
90,06:01:30,31201,1201,0.0,35.066872,129.098684,1,rtsp://sim/1201/eoir
90,06:01:30,31101,1101,0.0,35.06704,129.099016,1,rtsp://sim/1101/eoir
90,06:01:30,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
90,06:01:30,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
90,06:01:30,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
90,06:01:30,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
90,06:01:30,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
90.6,06:01:31,32101,2101,0.0,35.066861,129.099584,1,rtsp://sim/2101/eoir
90.6,06:01:31,31201,1201,0.0,35.066844,129.09869,1,rtsp://sim/1201/eoir
90.6,06:01:31,31101,1101,0.0,35.067013,129.099022,1,rtsp://sim/1101/eoir
90.6,06:01:31,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
90.6,06:01:31,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
90.6,06:01:31,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
90.6,06:01:31,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
90.6,06:01:31,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
91,06:01:31,32101,2101,0.0,35.066843,129.099589,1,rtsp://sim/2101/eoir
91,06:01:31,31201,1201,0.0,35.066826,129.098694,1,rtsp://sim/1201/eoir
91,06:01:31,31101,1101,0.0,35.066995,129.099026,1,rtsp://sim/1101/eoir
91,06:01:31,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
91,06:01:31,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
91,06:01:31,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
91,06:01:31,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
91,06:01:31,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
91.6,06:01:32,32101,2101,0.0,35.066816,129.099597,1,rtsp://sim/2101/eoir
91.6,06:01:32,31201,1201,0.0,35.066799,129.0987,1,rtsp://sim/1201/eoir
91.6,06:01:32,31101,1101,0.0,35.066967,129.099032,1,rtsp://sim/1101/eoir
91.6,06:01:32,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
91.6,06:01:32,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
91.6,06:01:32,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
91.6,06:01:32,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
91.6,06:01:32,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
92,06:01:32,32101,2101,0.0,35.066798,129.099602,1,rtsp://sim/2101/eoir
92,06:01:32,31201,1201,0.0,35.066781,129.098704,1,rtsp://sim/1201/eoir
92,06:01:32,31101,1101,0.0,35.066949,129.099036,1,rtsp://sim/1101/eoir
92,06:01:32,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
92,06:01:32,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
92,06:01:32,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
92,06:01:32,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
92,06:01:32,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
92.6,06:01:33,32101,2101,0.0,35.066771,129.099609,1,rtsp://sim/2101/eoir
92.6,06:01:33,31201,1201,0.0,35.066753,129.09871,1,rtsp://sim/1201/eoir
92.6,06:01:33,31101,1101,0.0,35.066922,129.099041,1,rtsp://sim/1101/eoir
92.6,06:01:33,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
92.6,06:01:33,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
92.6,06:01:33,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
92.6,06:01:33,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
92.6,06:01:33,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
93,06:01:33,32101,2101,0.0,35.066753,129.099614,1,rtsp://sim/2101/eoir
93,06:01:33,31201,1201,0.0,35.066735,129.098714,1,rtsp://sim/1201/eoir
93,06:01:33,31101,1101,0.0,35.066904,129.099045,1,rtsp://sim/1101/eoir
93,06:01:33,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
93,06:01:33,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
93,06:01:33,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
93,06:01:33,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
93,06:01:33,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
93.6,06:01:34,32101,2101,0.0,35.066726,129.099622,1,rtsp://sim/2101/eoir
93.6,06:01:34,31201,1201,0.0,35.066708,129.098721,1,rtsp://sim/1201/eoir
93.6,06:01:34,31101,1101,0.0,35.066876,129.099051,1,rtsp://sim/1101/eoir
93.6,06:01:34,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
93.6,06:01:34,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
93.6,06:01:34,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
93.6,06:01:34,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
93.6,06:01:34,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
94,06:01:34,32101,2101,0.0,35.066708,129.099627,1,rtsp://sim/2101/eoir
94,06:01:34,31201,1201,0.0,35.066689,129.098725,1,rtsp://sim/1201/eoir
94,06:01:34,31101,1101,0.0,35.066858,129.099055,1,rtsp://sim/1101/eoir
94,06:01:34,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
94,06:01:34,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
94,06:01:34,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
94,06:01:34,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
94,06:01:34,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
94.6,06:01:35,32101,2101,0.0,35.066681,129.099634,1,rtsp://sim/2101/eoir
94.6,06:01:35,31201,1201,0.0,35.066662,129.098731,1,rtsp://sim/1201/eoir
94.6,06:01:35,31101,1101,0.0,35.066831,129.099061,1,rtsp://sim/1101/eoir
94.6,06:01:35,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
94.6,06:01:35,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
94.6,06:01:35,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
94.6,06:01:35,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
94.6,06:01:35,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
95,06:01:35,32101,2101,0.0,35.066662,129.099639,1,rtsp://sim/2101/eoir
95,06:01:35,31201,1201,0.0,35.066644,129.098735,1,rtsp://sim/1201/eoir
95,06:01:35,31101,1101,0.0,35.066812,129.099065,1,rtsp://sim/1101/eoir
95,06:01:35,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
95,06:01:35,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
95,06:01:35,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
95,06:01:35,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
95,06:01:35,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
95.6,06:01:36,32101,2101,0.0,35.066635,129.099647,1,rtsp://sim/2101/eoir
95.6,06:01:36,31201,1201,0.0,35.066617,129.098741,1,rtsp://sim/1201/eoir
95.6,06:01:36,31101,1101,0.0,35.066785,129.099071,1,rtsp://sim/1101/eoir
95.6,06:01:36,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
95.6,06:01:36,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
95.6,06:01:36,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
95.6,06:01:36,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
95.6,06:01:36,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
96,06:01:36,32101,2101,0.0,35.066617,129.099652,1,rtsp://sim/2101/eoir
96,06:01:36,31201,1201,0.0,35.066598,129.098745,1,rtsp://sim/1201/eoir
96,06:01:36,31101,1101,0.0,35.066767,129.099075,1,rtsp://sim/1101/eoir
96,06:01:36,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
96,06:01:36,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
96,06:01:36,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
96,06:01:36,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
96,06:01:36,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
96.6,06:01:37,32101,2101,0.0,35.06659,129.099659,1,rtsp://sim/2101/eoir
96.6,06:01:37,31201,1201,0.0,35.066571,129.098751,1,rtsp://sim/1201/eoir
96.6,06:01:37,31101,1101,0.0,35.06674,129.099081,1,rtsp://sim/1101/eoir
96.6,06:01:37,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
96.6,06:01:37,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
96.6,06:01:37,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
96.6,06:01:37,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
96.6,06:01:37,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
97,06:01:37,32101,2101,0.0,35.066572,129.099664,1,rtsp://sim/2101/eoir
97,06:01:37,31201,1201,0.0,35.066553,129.098755,1,rtsp://sim/1201/eoir
97,06:01:37,31101,1101,0.0,35.066721,129.099085,1,rtsp://sim/1101/eoir
97,06:01:37,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
97,06:01:37,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
97,06:01:37,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
97,06:01:37,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
97,06:01:37,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
97.6,06:01:38,32101,2101,0.0,35.066545,129.099672,1,rtsp://sim/2101/eoir
97.6,06:01:38,31201,1201,0.0,35.066526,129.098761,1,rtsp://sim/1201/eoir
97.6,06:01:38,31101,1101,0.0,35.066694,129.099091,1,rtsp://sim/1101/eoir
97.6,06:01:38,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
97.6,06:01:38,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
97.6,06:01:38,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
97.6,06:01:38,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
97.6,06:01:38,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
98,06:01:38,32101,2101,0.0,35.066527,129.099677,1,rtsp://sim/2101/eoir
98,06:01:38,31201,1201,0.0,35.066507,129.098765,1,rtsp://sim/1201/eoir
98,06:01:38,31101,1101,0.0,35.066676,129.099095,1,rtsp://sim/1101/eoir
98,06:01:38,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
98,06:01:38,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
98,06:01:38,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
98,06:01:38,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
98,06:01:38,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
98.6,06:01:39,32101,2101,0.0,35.0665,129.099685,1,rtsp://sim/2101/eoir
98.6,06:01:39,31201,1201,0.0,35.06648,129.098771,1,rtsp://sim/1201/eoir
98.6,06:01:39,31101,1101,0.0,35.066648,129.099101,1,rtsp://sim/1101/eoir
98.6,06:01:39,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
98.6,06:01:39,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
98.6,06:01:39,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
98.6,06:01:39,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
98.6,06:01:39,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
99,06:01:39,32101,2101,0.0,35.066482,129.09969,1,rtsp://sim/2101/eoir
99,06:01:39,31201,1201,0.0,35.066462,129.098775,1,rtsp://sim/1201/eoir
99,06:01:39,31101,1101,0.0,35.06663,129.099105,1,rtsp://sim/1101/eoir
99,06:01:39,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
99,06:01:39,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
99,06:01:39,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
99,06:01:39,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
99,06:01:39,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
99.6,06:01:40,32101,2101,0.0,35.066455,129.099697,1,rtsp://sim/2101/eoir
99.6,06:01:40,31201,1201,0.0,35.066434,129.098781,1,rtsp://sim/1201/eoir
99.6,06:01:40,31101,1101,0.0,35.066603,129.099111,1,rtsp://sim/1101/eoir
99.6,06:01:40,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
99.6,06:01:40,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
99.6,06:01:40,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
99.6,06:01:40,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
99.6,06:01:40,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
100,06:01:40,32101,2101,0.0,35.066437,129.099702,1,rtsp://sim/2101/eoir
100,06:01:40,31201,1201,0.0,35.066416,129.098785,1,rtsp://sim/1201/eoir
100,06:01:40,31101,1101,0.0,35.066585,129.099115,1,rtsp://sim/1101/eoir
100,06:01:40,32102,2102,0.0,35.071192,129.099061,1,rtsp://sim/2102/eoir
100,06:01:40,31301,1301,0.0,35.071419,129.099099,1,rtsp://sim/1301/eoir
100,06:01:40,31102,1102,0.0,35.071076,129.098801,1,rtsp://sim/1102/eoir
100,06:01:40,32201,2201,0.0,35.066049,129.086307,1,rtsp://sim/2201/eoir
100,06:01:40,32202,2202,0.0,35.065294,129.086486,1,rtsp://sim/2202/eoir
100.6,06:01:41,32101,2101,0.0,35.06641,129.09971,1,rtsp://sim/2101/eoir
100.6,06:01:41,31201,1201,0.0,35.066389,129.098791,1,rtsp://sim/1201/eoir
100.6,06:01:41,31101,1101,0.0,35.066557,129.099121,1,rtsp://sim/1101/eoir
