sim_time_sec,abs_time,id,altitude,fuel_status,heading,latitude,longitude,speed,speed_unit,weapon_status
297,06:04:57,1201,0,99.9,288.24,35.061799,129.099107,0,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
297,06:04:57,1101,0,99.9,207.24,35.061082,129.099601,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
297,06:04:57,2102,0,100,91.81,35.071056,129.100785,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
297,06:04:57,1301,0,100,90.29,35.071412,129.10084,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
297,06:04:57,1102,0,100,93.36,35.070871,129.10047,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
297,06:04:57,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
297,06:04:57,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,2101,0,99.9,31.87,35.0626,129.099542,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
298,06:04:58,1201,0,99.9,350.43,35.061835,129.0991,9.86,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,1101,0,99.9,310.77,35.061106,129.099567,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,2102,0,100,91.81,35.071054,129.100841,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
298,06:04:58,1301,0,100,90.29,35.071411,129.100897,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,1102,0,100,93.36,35.070868,129.100527,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
298,06:04:58,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,2101,0,99.9,31.87,35.062639,129.099572,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
299,06:04:59,1201,0,99.9,350.43,35.06188,129.09909,9.86,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,1101,0,99.9,310.77,35.061136,129.099524,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,2102,0,100,91.81,35.071053,129.100898,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
299,06:04:59,1301,0,100,90.29,35.071411,129.100953,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,1102,0,100,93.36,35.070866,129.100583,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
299,06:04:59,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,2101,0,99.9,31.87,35.062678,129.099602,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
300,06:05:00,1201,0,99.9,350.43,35.061925,129.099081,9.86,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,1101,0,99.9,310.77,35.061166,129.099482,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,2102,0,100,91.81,35.071052,129.100954,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
300,06:05:00,1301,0,100,90.29,35.071411,129.10101,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,1102,0,100,93.36,35.070863,129.10064,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
300,06:05:00,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,2101,0,99.9,52,35.06271,129.099625,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
301,06:05:01,1201,0,99.9,350.43,35.06197,129.099072,9.86,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,1101,0,99.9,310.77,35.061196,129.099439,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,2102,0,100,91.81,35.07105,129.101011,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
301,06:05:01,1301,0,100,90.29,35.071411,129.101066,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,1102,0,100,93.36,35.07086,129.100696,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
301,06:05:01,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,2101,0,99.9,52,35.062738,129.09967,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
302,06:05:02,1201,0,99.9,350.43,35.062015,129.099063,9.86,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,1101,0,99.9,310.77,35.061227,129.099396,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,2102,0,100,91.81,35.071049,129.101067,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
302,06:05:02,1301,0,100,90.29,35.071411,129.101123,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,1102,0,100,93.36,35.070857,129.100752,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
302,06:05:02,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,2101,0,99.9,52,35.062767,129.099715,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
303,06:05:03,1201,0,99.9,14.03,35.06205,129.099073,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,1101,0,99.9,324.21,35.061255,129.099368,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,2102,0,100,91.81,35.071047,129.101124,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
303,06:05:03,1301,0,100,90.29,35.07141,129.101179,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,1102,0,100,93.36,35.070855,129.100809,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
303,06:05:03,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,2101,0,99.9,52,35.062795,129.099759,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
304,06:05:04,1201,0,99.9,14.03,35.062095,129.099087,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,1101,0,99.9,324.21,35.061292,129.099335,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,2102,0,100,91.81,35.071046,129.10118,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
304,06:05:04,1301,0,100,90.29,35.07141,129.101236,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,1102,0,100,93.36,35.070852,129.100865,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
304,06:05:04,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,2101,0,99.9,52,35.062823,129.099804,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
305,06:05:05,1201,0,99.9,14.03,35.062139,129.0991,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,1101,0,99.9,324.21,35.06133,129.099302,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,2102,0,100,91.81,35.071044,129.101237,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
305,06:05:05,1301,0,100,90.29,35.07141,129.101292,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,1102,0,100,93.36,35.070849,129.100922,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
305,06:05:05,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,2101,0,99.9,52,35.062852,129.099848,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
306,06:05:06,1201,0,99.9,14.03,35.062183,129.099114,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,1101,0,99.9,324.21,35.061367,129.099269,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,2102,0,100,91.81,35.071043,129.101293,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
306,06:05:06,1301,0,100,90.29,35.07141,129.101349,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,1102,0,100,93.36,35.070847,129.100978,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
306,06:05:06,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,2101,0,99.9,60.52,35.062874,129.099885,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
307,06:05:07,1201,0,99.9,14.03,35.062227,129.099127,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,1101,0,99.9,324.21,35.061404,129.099237,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,2102,0,100,91.81,35.071041,129.10135,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
307,06:05:07,1301,0,100,90.29,35.071409,129.101405,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,1102,0,100,93.36,35.070844,129.101035,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
307,06:05:07,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,2101,0,99.9,60.52,35.062896,129.099934,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
308,06:05:08,1201,0,99.9,31.33,35.062263,129.099138,9.85,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,1101,0,99.9,324.21,35.061441,129.099204,9.93,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,2102,0,100,91.81,35.07104,129.101406,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
308,06:05:08,1301,0,100,90.29,35.071409,129.101462,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,1102,0,100,93.36,35.070841,129.101091,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
308,06:05:08,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,2101,0,99.9,60.52,35.062919,129.099983,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
309,06:05:09,1201,0,99.9,31.33,35.062302,129.099167,9.91,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,1101,0,99.9,336.88,35.061474,129.099184,9.92,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,2102,0,100,91.81,35.071038,129.101463,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
309,06:05:09,1301,0,100,90.29,35.071409,129.101518,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,1102,0,100,93.36,35.070838,129.101147,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
309,06:05:09,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,2101,0,99.9,60.52,35.062942,129.100032,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
310,06:05:10,1201,0,99.9,31.33,35.062341,129.099196,9.91,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,1101,0,99.9,336.88,35.061516,129.099162,9.92,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,2102,0,100,91.81,35.071037,129.101519,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
310,06:05:10,1301,0,100,90.29,35.071409,129.101575,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,1102,0,100,93.36,35.070836,129.101204,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
310,06:05:10,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,2101,0,99.9,60.52,35.062965,129.100082,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
311,06:05:11,1201,0,99.9,31.33,35.06238,129.099226,9.91,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,1101,0,99.9,336.88,35.061558,129.09914,9.92,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,2102,0,100,91.81,35.071035,129.101576,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
311,06:05:11,1301,0,100,90.29,35.071408,129.101631,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,1102,0,100,93.36,35.070833,129.10126,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
311,06:05:11,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,2101,0,99.9,60.52,35.062987,129.100131,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
312,06:05:12,1201,0,99.9,31.33,35.062419,129.099255,9.91,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,1101,0,99.9,336.88,35.061601,129.099118,9.92,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,2102,0,100,91.81,35.071034,129.101632,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
312,06:05:12,1301,0,100,90.29,35.071408,129.101688,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,1102,0,100,93.36,35.07083,129.101317,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,2201,0,100,0,35.066049,129.086307,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
312,06:05:12,2202,0,100,0,35.065294,129.086486,0,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
313,06:05:13,2101,0,99.9,65.05,35.063004,129.100171,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":1},""persistent"":{""tass"":1,""eo/ir"":1}}"
313,06:05:13,1201,0,99.9,31.33,35.062458,129.099284,9.91,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
313,06:05:13,1101,0,99.9,336.88,35.061643,129.099096,9.92,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
313,06:05:13,2102,0,100,91.81,35.071033,129.101689,10,knots,"{""consumable"":{""sonobuoy"":0,""blueshark"":0,""rcws"":1,""drone"":0},""persistent"":{""tass"":1,""eo/ir"":1}}"
313,06:05:13,1301,0,100,90.29,35.071408,129.101745,10,knots,"{""consumable"":{""sonobuoy"":3,""blueshark"":0,""rcws"":0,""drone"":0},""persistent"":{""tass"":0,""eo/ir"":1}}"
