sim_time_sec,abs_time,id,platform_id,bearing,latitude,longitude,tracks
120,06:02:00,12101,2101,167.18,35.065535,129.099953,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,11201,1201,169.76,35.065506,129.098986,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,11101,1101,169.91,35.065674,129.099313,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
120,06:02:00,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,12101,2101,167.18,35.06549,129.099966,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,11201,1201,169.76,35.06546,129.098996,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,11101,1101,169.91,35.065628,129.099323,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
121,06:02:01,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,12101,2101,167.18,35.065444,129.099978,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,11201,1201,169.76,35.065415,129.099006,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,11101,1101,169.91,35.065583,129.099333,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
122,06:02:02,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,12101,2101,167.18,35.065399,129.099991,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,11201,1201,169.76,35.065369,129.099016,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,11101,1101,169.91,35.065537,129.099343,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
123,06:02:03,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,12101,2101,167.18,35.065354,129.100003,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,11201,1201,169.76,35.065324,129.099026,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,11101,1101,169.91,35.065492,129.099353,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
124,06:02:04,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,12101,2101,167.18,35.065309,129.100016,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,11201,1201,169.76,35.065278,129.099036,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,11101,1101,169.91,35.065446,129.099362,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
125,06:02:05,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,12101,2101,167.18,35.065264,129.100028,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,11201,1201,169.76,35.065233,129.099046,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,11101,1101,169.91,35.0654,129.099372,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
126,06:02:06,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,12101,2101,167.18,35.065219,129.100041,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,11201,1201,169.76,35.065187,129.099056,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,11101,1101,169.91,35.065355,129.099382,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
127,06:02:07,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,12101,2101,167.18,35.065174,129.100053,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,11201,1201,169.76,35.065141,129.099066,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,11101,1101,169.91,35.065309,129.099392,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
128,06:02:08,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,12101,2101,167.18,35.065129,129.100066,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,11201,1201,169.76,35.065096,129.099076,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,11101,1101,169.91,35.065264,129.099402,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
129,06:02:09,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,12101,2101,167.18,35.065084,129.100078,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,11201,1201,169.76,35.06505,129.099086,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,11101,1101,169.91,35.065218,129.099412,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
130,06:02:10,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,12101,2101,167.18,35.065038,129.100091,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,11201,1201,169.76,35.065005,129.099096,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,11101,1101,169.91,35.065173,129.099422,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
131,06:02:11,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,12101,2101,167.18,35.064993,129.100103,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,11201,1201,169.76,35.064959,129.099106,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,11101,1101,169.91,35.065127,129.099432,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
132,06:02:12,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,12101,2101,167.18,35.064948,129.100116,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,11201,1201,169.76,35.064914,129.099116,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,11101,1101,169.91,35.065082,129.099442,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
133,06:02:13,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,12101,2101,167.18,35.064903,129.100129,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,11201,1201,169.76,35.064868,129.099126,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,11101,1101,169.91,35.065036,129.099452,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
134,06:02:14,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,12101,2101,167.18,35.064858,129.100141,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,11201,1201,169.76,35.064823,129.099136,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,11101,1101,169.91,35.06499,129.099461,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
135,06:02:15,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,12101,2101,167.18,35.064813,129.100154,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,11201,1201,169.76,35.064777,129.099147,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,11101,1101,169.91,35.064945,129.099471,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
136,06:02:16,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,12101,2101,167.18,35.064768,129.100166,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,11201,1201,169.76,35.064732,129.099157,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,11101,1101,169.91,35.064899,129.099481,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
137,06:02:17,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,12101,2101,167.18,35.064723,129.100179,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,11201,1201,169.76,35.064686,129.099167,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,11101,1101,169.91,35.064854,129.099491,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,12102,2102,0,35.071192,129.099061,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,11301,1301,0,35.071419,129.099099,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,11102,1102,0,35.071076,129.098801,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
138,06:02:18,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
139,06:02:19,12101,2101,167.18,35.064678,129.100191,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
139,06:02:19,11201,1201,169.76,35.064641,129.099177,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
139,06:02:19,11101,1101,169.91,35.064808,129.099501,"{""track_001"":{""latitude"":35.045927,""longitude"":129.126671},""track_002"":{""latitude"":35.066189,""longitude"":129.138792}}"
